n0,g47,g97
n1,g89,g49
n2,g41,g45
n3,g88,g24
n4,g58,g86
n5,g6,g73
n6,g16,g66
n7,g6,g50
n8,g58,g26
n9,g21,g78
n10,g48,g67
n11,g44,g78
n12,g34,g93
n13,g35,g85
n14,g84,g12
n15,g49,g63
n16,g66,g12
n17,g21,g87
n18,g97,g55
n19,g99,g30
n20,g98,g22
n21,g84,g35
n22,g29,g90
n23,g30,g74
n24,g45,g89
n25,g12,g61
n26,g69,g52
n27,g62,g69
n28,g38,g17
n29,g92,g64
n30,g52,g3
n31,g97,g24
n32,g15,g0
n33,g55,g46
n34,g80,g6
n35,g96,g35
n36,g64,g5
n37,g86,g24
n38,g89,g88
n39,g55,g60
n40,g49,g70
n41,g14,g30
n42,g65,g13
n43,g76,g41
n44,g87,g75
n45,g27,g41
n46,g68,g30
n47,g9,g88
n48,g64,g40
n49,g33,g55
n50,g58,g77
n51,g9,g21
n52,g31,g82
n53,g5,g1
n54,g29,g27
n55,g21,g79
n56,g99,g75
n57,g42,g22
n58,g11,g41
n59,g73,g37
n60,g21,g16
n61,g19,g67
n62,g74,g91
n63,g62,g91
n64,g14,g44
