n0,g36,g83
n1,g22,g64
n2,g81,g61
n3,g1,g36
n4,g83,g85
n5,g82,g2
n6,g1,g75
n7,g25,g68
n8,g94,g68
n9,g66,g90
n10,g26,g28
n11,g11,g1
n12,g46,g91
n13,g64,g27
n14,g6,g48
n15,g1,g4
n16,g44,g23
n17,g27,g18
n18,g73,g9
n19,g85,g93
n20,g3,g79
n21,g30,g50
n22,g51,g91
n23,g15,g16
n24,g65,g27
n25,g99,g37
n26,g66,g23
n27,g69,g23
n28,g14,g79
n29,g76,g22
n30,g18,g4
n31,g16,g80
n32,g88,g96
n33,g70,g86
n34,g51,g75
n35,g29,g76
n36,g68,g81
n37,g70,g53
n38,g95,g20
n39,g10,g44
n40,g66,g74
n41,g90,g16
n42,g87,g80
n43,g31,g98
n44,g56,g63
n45,g11,g73
n46,g17,g78
n47,g77,g89
n48,g0,g85
n49,g12,g6
n50,g44,g73
n51,g73,g40
n52,g56,g35
n53,g28,g85
n54,g74,g84
n55,g73,g20
n56,g97,g6
n57,g32,g14
n58,g60,g28
n59,g29,g71
n60,g96,g67
n61,g9,g70
n62,g76,g62
n63,g49,g11
n64,g47,g71
