n0,g50,g54
n1,g68,g4
n2,g88,g58
n3,g42,g5
n4,g22,g69
n5,g26,g25
n6,g45,g33
n7,g32,g35
n8,g48,g18
n9,g20,g90
n10,g47,g76
n11,g14,g22
n12,g86,g50
n13,g95,g28
n14,g77,g12
n15,g82,g69
n16,g29,g25
n17,g52,g18
n18,g85,g87
n19,g9,g20
n20,g64,g93
n21,g46,g73
n22,g60,g75
n23,g71,g64
n24,g32,g24
n25,g57,g55
n26,g33,g31
n27,g6,g2
n28,g73,g56
n29,g0,g87
n30,g70,g93
n31,g97,g69
n32,g18,g40
n33,g16,g55
n34,g82,g89
n35,g3,g46
n36,g58,g86
n37,g54,g99
n38,g76,g65
n39,g19,g25
n40,g75,g25
n41,g41,g82
n42,g7,g92
n43,g23,g11
n44,g97,g78
n45,g13,g92
n46,g58,g98
n47,g68,g89
n48,g4,g49
