n0,g34,g83
n1,g9,g96
n2,g21,g53
n3,g7,g31
n4,g78,g64
n5,g5,g64
n6,g17,g19
n7,g24,g59
n8,g17,g32
n9,g33,g94
n10,g72,g17
n11,g21,g16
n12,g31,g69
n13,g16,g78
n14,g30,g93
n15,g43,g66
n16,g54,g14
n17,g39,g42
n18,g48,g75
n19,g14,g6
n20,g25,g30
n21,g1,g44
n22,g26,g93
n23,g90,g39
n24,g65,g64
n25,g47,g35
n26,g53,g8
n27,g6,g26
n28,g23,g68
n29,g77,g13
n30,g92,g84
n31,g11,g90
n32,g81,g66
n33,g3,g99
n34,g93,g70
n35,g64,g86
n36,g73,g58
n37,g74,g2
n38,g76,g8
n39,g4,g98
n40,g15,g57
n41,g65,g14
n42,g42,g65
n43,g42,g52
n44,g2,g15
n45,g21,g90
n46,g40,g22
n47,g13,g76
n48,g33,g26
