n0,g33,g29
n1,g86,g22
n2,g42,g49
n3,g44,g46
n4,g29,g41
n5,g93,g61
n6,g68,g48
n7,g83,g58
n8,g21,g52
n9,g55,g45
n10,g25,g85
n11,g90,g15
n12,g50,g41
n13,g99,g97
n14,g0,g20
n15,g57,g91
n16,g78,g0
n17,g35,g40
n18,g63,g76
n19,g74,g67
n20,g45,g20
n21,g72,g83
n22,g65,g72
n23,g43,g95
n24,g27,g12
n25,g13,g70
n26,g43,g28
n27,g89,g57
n28,g44,g92
n29,g35,g41
n30,g94,g77
n31,g66,g4
n32,g68,g96
n33,g72,g77
n34,g5,g31
n35,g63,g18
n36,g27,g44
n37,g79,g10
n38,g49,g23
n39,g73,g4
n40,g0,g79
n41,g90,g77
n42,g30,g28
n43,g44,g34
n44,g63,g70
n45,g92,g85
n46,g6,g74
n47,g45,g13
