n70,g16,g7
n65,g85,g22
n6,g71,g5
n35,g72,g79
n4,g9,g20
n32,g47,g60
n72,g63,g37
n74,g15,g81
n26,g8,g31
n21,g27,g5
n60,g29,g78
n20,g53,g47
n73,g54,g71
n51,g68,g6
n69,g85,g17
n71,g67,g33
n28,g47,g54
n77,g67,g38
n14,g99,g70
n45,g32,g83
n39,g52,g88
n5,g61,g67
n23,g86,g77
n24,g21,g10
n54,g48,g53
n16,g77,g76
n82,g88,g0
n17,g35,g94
n18,g39,g3
n63,g77,g84
n9,g60,g61
n25,g40,g68
n30,g29,g51
n31,g26,g79
n10,g86,g66
n43,g57,g26
n68,g23,g65
n34,g42,g92
n8,g18,g9
n79,g83,g94
n53,g87,g89
n55,g5,g38
n38,g29,g15
n33,g56,g33
n62,g17,g15
n11,g78,g87
n27,g31,g34
n50,g79,g49
n44,g68,g67
n12,g60,g84
n67,g33,g88
n75,g22,g72
n80,g50,g43
n0,g59,g14
n22,g82,g16
n81,g8,g12
n58,g69,g55
n36,g40,g67
n42,g10,g12
n61,g55,g78
n78,g49,g17
n3,g87,g86
n29,g26,g82
n47,g36,g55
n49,g29,g13
n52,g59,g28
n59,g81,g66
n57,g45,g11
n66,g95,g61
n37,g18,g77
n13,g5,g26
n40,g55,g66
n19,g60,g63
n46,g23,g84
n7,g45,g20
n15,g84,g49
n48,g72,g18
n41,g95,g55
n76,g81,g25
n64,g61,g82
n56,g21,g16
n2,g93,g75
n1,g86,g60
