n0,g76,g38
n1,g38,g46
n2,g17,g88
n3,g78,g64
n4,g87,g1
n5,g26,g43
n6,g20,g7
n7,g29,g85
n8,g82,g55
n9,g41,g76
n10,g61,g72
n11,g42,g65
n12,g46,g87
n13,g30,g87
n14,g50,g55
n15,g18,g46
n16,g4,g84
n17,g43,g60
n18,g29,g5
n19,g40,g61
n20,g25,g72
n21,g26,g28
n22,g62,g57
n23,g81,g82
n24,g27,g60
n25,g21,g10
n26,g1,g5
n27,g9,g40
n28,g51,g67
n29,g52,g25
n30,g13,g51
n31,g75,g35
n32,g79,g85
n33,g83,g35
n34,g66,g25
n35,g49,g75
n36,g34,g90
n37,g73,g95
n38,g85,g72
n39,g24,g9
n40,g60,g95
n41,g66,g51
n42,g61,g58
n43,g98,g15
n44,g1,g88
n45,g10,g43
n46,g74,g47
n47,g31,g0
n48,g27,g30
n49,g25,g20
n50,g86,g65
n51,g83,g23
n52,g64,g93
n53,g92,g22
n54,g40,g28
n55,g53,g54
n56,g9,g45
n57,g74,g93
n58,g73,g79
n59,g82,g16
n60,g14,g84
n61,g75,g70
n62,g78,g91
n63,g56,g3
n64,g8,g76
n65,g64,g97
