n0,g39,g77
n1,g15,g5
n2,g36,g44
n3,g41,g61
n4,g26,g28
n5,g31,g72
n6,g62,g91
n7,g56,g61
n8,g12,g22
n9,g10,g29
n10,g79,g85
n11,g37,g86
n12,g66,g7
n13,g52,g10
n14,g43,g41
n15,g62,g12
n16,g43,g9
n17,g51,g3
n18,g29,g27
n19,g6,g52
n20,g30,g9
n21,g16,g55
n22,g79,g21
n23,g68,g24
n24,g78,g40
n25,g38,g7
n26,g17,g18
n27,g1,g99
n28,g13,g53
n29,g55,g25
n30,g69,g12
n31,g47,g23
n32,g43,g12
n33,g14,g57
n34,g53,g98
n35,g46,g67
n36,g68,g5
n37,g93,g57
n38,g4,g65
n39,g83,g71
n40,g94,g41
n41,g88,g80
n42,g8,g16
n43,g40,g30
n44,g23,g74
n45,g64,g9
n46,g12,g84
n47,g58,g39
n48,g65,g97
n49,g73,g93
n50,g19,g21
n51,g47,g13
n52,g91,g88
n53,g36,g13
n54,g57,g73
n55,g49,g33
n56,g65,g18
n57,g83,g37
n58,g56,g97
n59,g83,g81
n60,g78,g36
