n70,g17,g72
n65,g62,g43
n6,g15,g71
n35,g95,g76
n4,g83,g9
n32,g61,g52
n26,g4,g8
n21,g27,g30
n60,g14,g9
n20,g11,g27
n51,g95,g33
n69,g28,g81
n71,g37,g93
n28,g62,g89
n14,g89,g19
n45,g87,g68
n39,g53,g69
n5,g67,g17
n23,g43,g74
n24,g65,g27
n54,g51,g79
n16,g2,g92
n17,g77,g68
n18,g28,g88
n63,g24,g0
n9,g30,g36
n25,g6,g9
n30,g23,g25
n31,g69,g13
n10,g95,g0
n43,g82,g78
n68,g34,g23
n34,g20,g79
n8,g4,g7
n53,g51,g62
n55,g11,g7
n38,g87,g53
n33,g65,g37
n62,g40,g93
n11,g51,g58
n27,g48,g37
n50,g87,g92
n44,g45,g26
n12,g47,g33
n67,g12,g98
n0,g91,g93
n22,g21,g94
n58,g6,g87
n36,g2,g81
n42,g69,g39
n61,g83,g18
n3,g31,g40
n29,g72,g79
n47,g70,g73
n49,g11,g71
n52,g76,g96
n59,g37,g52
n57,g61,g64
n66,g22,g5
n37,g52,g94
n13,g41,g76
n40,g12,g2
n19,g62,g96
n46,g56,g44
n7,g85,g40
n15,g68,g23
n48,g48,g35
n41,g81,g50
n64,g7,g80
n56,g76,g67
n2,g72,g90
n1,g31,g10
