n70,g45,g57
n65,g82,g29
n6,g14,g26
n35,g62,g6
n4,g35,g15
n32,g69,g92
n26,g10,g98
n21,g22,g20
n60,g23,g35
n20,g38,g59
n51,g68,g41
n69,g71,g40
n71,g13,g2
n28,g82,g42
n14,g53,g26
n45,g18,g52
n39,g26,g58
n5,g81,g37
n23,g76,g34
n24,g4,g87
n54,g30,g19
n16,g3,g87
n17,g0,g40
n18,g44,g71
n63,g20,g1
n9,g7,g11
n25,g14,g17
n30,g19,g94
n31,g86,g58
n10,g19,g75
n43,g30,g62
n68,g83,g47
n34,g92,g93
n8,g57,g37
n53,g45,g72
n55,g69,g23
n38,g61,g60
n33,g1,g86
n62,g81,g61
n11,g87,g83
n27,g88,g67
n50,g53,g64
n44,g25,g36
n12,g17,g4
n67,g91,g92
n0,g53,g54
n22,g22,g98
n58,g92,g44
n36,g66,g72
n42,g15,g16
n61,g6,g16
n3,g86,g62
n29,g18,g31
n47,g99,g79
n49,g46,g43
n52,g97,g23
n59,g87,g54
n57,g28,g32
n66,g89,g21
n37,g6,g82
n13,g71,g46
n40,g31,g75
n19,g14,g41
n46,g8,g75
n7,g61,g84
n15,g33,g12
n48,g46,g80
n41,g28,g40
n64,g80,g67
n56,g46,g99
n2,g10,g83
n1,g97,g54
