n70,g32,g64
n65,g64,g49
n6,g2,g29
n35,g71,g81
n4,g24,g43
n32,g85,g93
n72,g62,g42
n83,g92,g88
n74,g3,g78
n26,g67,g39
n21,g69,g6
n60,g44,g55
n20,g52,g20
n73,g98,g67
n51,g3,g25
n69,g81,g93
n71,g38,g6
n28,g85,g65
n77,g0,g12
n14,g50,g60
n45,g50,g30
n39,g6,g90
n5,g60,g98
n23,g63,g20
n24,g79,g23
n54,g66,g33
n16,g23,g4
n82,g31,g39
n17,g35,g56
n18,g83,g12
n63,g7,g46
n9,g14,g17
n25,g97,g99
n30,g61,g90
n31,g29,g74
n10,g70,g96
n43,g95,g91
n68,g56,g29
n34,g52,g2
n8,g83,g19
n79,g83,g11
n53,g43,g15
n55,g60,g29
n38,g19,g97
n33,g91,g80
n62,g72,g7
n11,g17,g89
n27,g27,g20
n50,g87,g15
n44,g4,g99
n12,g54,g60
n67,g42,g49
n75,g75,g1
n80,g54,g92
n0,g46,g40
n22,g79,g33
n81,g65,g30
n58,g25,g14
n36,g90,g94
n42,g50,g75
n61,g8,g93
n78,g88,g13
n3,g64,g40
n29,g67,g32
n47,g53,g10
n49,g36,g69
n52,g2,g46
n59,g46,g66
n57,g11,g79
n66,g62,g50
n37,g79,g75
n13,g71,g33
n40,g46,g74
n19,g90,g20
n46,g57,g98
n7,g42,g66
n15,g31,g30
n48,g14,g20
n41,g23,g32
n76,g48,g77
n64,g39,g86
n56,g94,g35
n2,g63,g28
n1,g86,g45
