n70,g56,g60
n65,g21,g26
n6,g29,g21
n35,g86,g30
n4,g17,g91
n32,g10,g94
n72,g33,g85
n83,g70,g83
n74,g88,g50
n26,g7,g44
n21,g34,g29
n60,g18,g32
n20,g31,g14
n73,g32,g51
n51,g79,g69
n69,g48,g28
n71,g54,g94
n28,g41,g50
n77,g75,g18
n14,g65,g84
n45,g50,g42
n39,g93,g14
n5,g3,g49
n23,g79,g96
n24,g54,g64
n54,g41,g69
n16,g26,g72
n82,g12,g3
n17,g29,g44
n18,g8,g33
n63,g44,g57
n9,g50,g28
n25,g2,g42
n30,g40,g53
n31,g93,g16
n10,g30,g67
n43,g30,g22
n68,g65,g91
n34,g2,g12
n8,g46,g15
n79,g17,g11
n53,g18,g10
n55,g5,g0
n38,g30,g17
n33,g95,g94
n62,g49,g76
n11,g26,g10
n27,g92,g19
n50,g69,g37
n44,g66,g94
n12,g62,g41
n67,g60,g87
n75,g61,g74
n80,g47,g31
n0,g65,g30
n22,g43,g1
n81,g62,g96
n58,g40,g27
n36,g42,g45
n42,g89,g94
n61,g23,g12
n78,g23,g38
n3,g40,g61
n29,g11,g96
n47,g63,g12
n49,g38,g68
n52,g99,g28
n59,g79,g98
n57,g74,g75
n66,g95,g10
n37,g55,g13
n13,g11,g64
n40,g42,g33
n19,g90,g15
n46,g36,g56
n7,g25,g87
n15,g12,g7
n48,g76,g66
n41,g88,g34
n76,g63,g89
n64,g98,g7
n56,g43,g47
n2,g26,g59
n1,g69,g22
