n0,g83,g95
n1,g64,g97
n2,g40,g10
n3,g67,g96
n4,g47,g19
n5,g80,g77
n6,g14,g46
n7,g20,g84
n8,g15,g60
n9,g88,g45
n10,g94,g61
n11,g60,g88
n12,g89,g49
n13,g94,g2
n14,g48,g18
n15,g88,g22
n16,g3,g96
n17,g88,g77
n18,g70,g80
n19,g2,g34
n20,g40,g3
n21,g23,g99
n22,g14,g8
n23,g3,g91
n24,g65,g8
n25,g51,g69
n26,g26,g92
n27,g27,g14
n28,g75,g32
n29,g17,g21
n30,g39,g47
n31,g84,g70
n32,g46,g68
n33,g9,g35
n34,g34,g21
n35,g10,g55
n36,g99,g92
n37,g3,g67
n38,g48,g19
n39,g21,g43
n40,g2,g56
n41,g3,g81
n42,g74,g40
n43,g86,g92
n44,g18,g17
n45,g84,g53
n46,g91,g77
n47,g84,g29
n48,g46,g21
n49,g53,g1
n50,g92,g67
n51,g70,g47
n52,g66,g26
n53,g40,g82
n54,g19,g13
n55,g50,g4
n56,g19,g35
n57,g93,g67
