n70,g93,g10
n65,g98,g78
n6,g61,g29
n35,g71,g66
n4,g21,g37
n32,g73,g83
n72,g91,g77
n83,g36,g73
n74,g69,g95
n84,g62,g21
n26,g89,g54
n21,g54,g78
n60,g82,g74
n20,g71,g68
n73,g33,g80
n51,g31,g79
n69,g79,g33
n71,g97,g47
n28,g24,g12
n77,g57,g93
n14,g19,g71
n45,g26,g28
n39,g0,g87
n5,g87,g97
n23,g54,g85
n24,g16,g92
n54,g52,g22
n16,g46,g86
n82,g84,g51
n17,g81,g80
n18,g5,g44
n63,g53,g9
n9,g49,g24
n25,g85,g99
n30,g25,g64
n31,g51,g70
n10,g48,g21
n43,g73,g11
n68,g43,g96
n34,g1,g48
n8,g20,g76
n79,g9,g38
n53,g88,g58
n55,g91,g96
n38,g16,g43
n33,g16,g59
n62,g67,g61
n11,g17,g30
n27,g78,g84
n50,g66,g86
n44,g20,g14
n12,g6,g76
n67,g75,g31
n75,g57,g30
n80,g49,g20
n0,g36,g68
n22,g43,g15
n81,g36,g94
n58,g77,g14
n36,g79,g3
n42,g30,g61
n61,g80,g90
n78,g84,g71
n3,g22,g98
n29,g16,g14
n47,g84,g13
n49,g76,g69
n52,g82,g57
n59,g39,g95
n57,g64,g17
n66,g33,g67
n37,g38,g88
n13,g29,g49
n40,g28,g23
n19,g52,g94
n46,g24,g54
n7,g43,g13
n15,g71,g50
n48,g18,g55
n41,g16,g44
n76,g96,g74
n64,g31,g53
n56,g96,g99
n2,g56,g39
n1,g18,g77
