n70,g58,g88
n65,g60,g48
n6,g24,g12
n35,g2,g85
n4,g55,g8
n32,g84,g67
n72,g20,g62
n83,g97,g78
n74,g72,g31
n84,g83,g10
n26,g86,g0
n21,g35,g80
n60,g50,g80
n20,g41,g80
n73,g60,g12
n51,g45,g69
n69,g50,g26
n71,g37,g87
n28,g89,g84
n77,g75,g31
n14,g55,g4
n45,g59,g17
n39,g92,g94
n5,g61,g2
n23,g85,g69
n24,g9,g56
n54,g11,g90
n16,g22,g15
n82,g48,g30
n17,g20,g3
n18,g61,g98
n63,g69,g66
n9,g32,g77
n25,g39,g32
n30,g54,g94
n31,g25,g76
n10,g44,g71
n43,g72,g58
n68,g67,g31
n34,g65,g36
n8,g79,g72
n79,g12,g96
n53,g39,g53
n55,g51,g91
n38,g89,g43
n33,g32,g35
n62,g10,g96
n11,g55,g59
n27,g60,g7
n50,g80,g6
n44,g85,g62
n12,g8,g82
n67,g54,g82
n75,g69,g26
n80,g79,g37
n0,g1,g35
n22,g80,g79
n81,g59,g76
n58,g14,g42
n36,g27,g85
n42,g50,g13
n61,g31,g44
n78,g57,g6
n3,g14,g13
n29,g4,g94
n47,g24,g30
n49,g61,g25
n52,g25,g64
n59,g48,g64
n57,g25,g65
n66,g94,g85
n37,g19,g55
n13,g25,g44
n40,g35,g18
n19,g61,g4
n46,g69,g6
n7,g55,g93
n15,g20,g17
n48,g68,g76
n41,g87,g40
n76,g95,g14
n64,g74,g48
n56,g0,g32
n2,g78,g92
n1,g51,g46
