n70,g26,g57
n6,g3,g95
n4,g1,g64
n22,g4,g56
n21,g93,g22
n60,g54,g23
n79,g43,g2
n74,g97,g49
n69,g29,g68
n28,g79,g66
n14,g78,g24
n45,g41,g48
n5,g56,g62
n23,g51,g58
n24,g88,g55
n17,g95,g87
n54,g44,g37
n77,g18,g99
n63,g53,g37
n9,g45,g32
n25,g19,g1
n87,g30,g26
n10,g70,g15
n68,g75,g73
n34,g3,g6
n72,g77,g83
n73,g85,g66
n55,g90,g55
n44,g37,g9
n16,g67,g15
n80,g76,g39
n81,g43,g87
n75,g7,g23
n66,g62,g8
n47,g98,g51
n52,g9,g53
n59,g94,g66
n57,g55,g21
n71,g79,g48
n37,g30,g35
n31,g22,g79
n19,g93,g41
n46,g1,g52
n65,g21,g42
n85,g62,g9
n1,g43,g64
n84,g89,g48
n32,g81,g17
n26,g97,g58
n20,g96,g58
n53,g69,g90
n56,g70,g7
n76,g86,g40
n38,g54,g66
n13,g94,g31
n67,g39,g60
n41,g81,g50
n18,g73,g1
n11,g3,g72
n30,g56,g7
n35,g18,g29
n8,g42,g81
n83,g29,g10
n39,g64,g86
n33,g64,g4
n27,g47,g65
n50,g96,g15
n12,g60,g50
n82,g79,g34
n0,g31,g71
n43,g69,g39
n58,g59,g87
n36,g11,g55
n42,g76,g35
n61,g50,g45
n78,g90,g81
n3,g35,g47
n29,g73,g81
n49,g11,g63
n88,g99,g47
n86,g91,g62
n62,g94,g79
n40,g19,g27
n51,g37,g26
n7,g90,g31
n15,g90,g27
n48,g0,g97
n64,g31,g10
n2,g22,g82
