n70,g73,g95
n65,g45,g78
n6,g14,g83
n35,g77,g24
n4,g5,g9
n32,g21,g4
n72,g90,g51
n83,g94,g7
n74,g43,g50
n84,g20,g66
n26,g14,g26
n21,g0,g58
n60,g87,g51
n20,g88,g5
n73,g53,g31
n51,g52,g62
n69,g72,g99
n71,g6,g59
n28,g96,g83
n77,g3,g48
n14,g43,g13
n45,g17,g64
n39,g68,g35
n5,g45,g82
n23,g65,g16
n24,g18,g2
n54,g27,g66
n16,g0,g21
n82,g72,g6
n17,g61,g41
n18,g91,g86
n63,g58,g17
n9,g96,g8
n25,g93,g20
n30,g42,g45
n31,g28,g19
n10,g55,g39
n43,g74,g69
n68,g79,g75
n34,g78,g91
n8,g86,g98
n79,g5,g55
n53,g17,g97
n55,g90,g77
n38,g89,g87
n33,g21,g11
n62,g74,g0
n11,g33,g91
n27,g85,g31
n50,g72,g41
n44,g16,g83
n12,g16,g24
n67,g6,g61
n75,g82,g30
n80,g41,g39
n0,g64,g1
n22,g74,g31
n81,g46,g88
n58,g75,g90
n36,g55,g49
n42,g69,g19
n61,g28,g9
n78,g30,g20
n3,g32,g31
n29,g21,g74
n47,g59,g99
n49,g43,g71
n52,g67,g29
n59,g88,g47
n57,g90,g68
n66,g50,g28
n37,g40,g11
n13,g23,g93
n40,g67,g89
n19,g57,g24
n46,g11,g99
n7,g4,g96
n15,g18,g31
n48,g47,g86
n41,g58,g61
n76,g4,g38
n64,g19,g81
n56,g54,g57
n2,g97,g90
n1,g33,g11
