n0,g29,g16
n1,g6,g18
n2,g34,g3
n3,g21,g58
n4,g27,g31
n5,g69,g8
n6,g55,g3
n7,g25,g55
n8,g40,g54
n9,g33,g49
n10,g3,g80
n11,g72,g13
n12,g99,g63
n13,g20,g9
n14,g47,g97
n15,g88,g86
n16,g24,g7
n17,g23,g79
n18,g13,g39
n19,g5,g53
n20,g78,g68
n21,g33,g44
n22,g19,g40
n23,g9,g82
n24,g20,g35
n25,g31,g38
n26,g22,g84
n27,g89,g76
n28,g47,g69
n29,g33,g18
n30,g61,g2
n31,g83,g28
n32,g74,g51
n33,g80,g36
n34,g13,g97
n35,g33,g2
n36,g69,g0
n37,g40,g79
n38,g49,g99
n39,g62,g45
n40,g64,g53
n41,g71,g47
n42,g84,g82
n43,g22,g21
n44,g23,g83
n45,g23,g87
n46,g91,g46
n47,g37,g34
n48,g91,g27
n49,g46,g32
