n0,g61,g33
n1,g42,g94
n2,g53,g32
n3,g99,g26
n4,g49,g42
n5,g62,g28
n6,g0,g89
n7,g20,g49
n8,g38,g24
n9,g85,g98
n10,g13,g15
n11,g89,g64
n12,g53,g92
n13,g82,g92
n14,g11,g15
n15,g11,g74
n16,g87,g86
n17,g57,g49
n18,g63,g91
n19,g57,g41
n20,g90,g93
n21,g13,g43
n22,g65,g11
n23,g21,g15
n24,g60,g75
n25,g27,g60
n26,g55,g67
n27,g26,g55
n28,g52,g44
n29,g74,g6
n30,g63,g83
n31,g78,g87
n32,g96,g9
n33,g45,g34
n34,g4,g54
n35,g27,g71
n36,g5,g13
n37,g6,g89
n38,g57,g58
n39,g23,g53
n40,g27,g43
n41,g92,g50
n42,g34,g30
n43,g80,g99
n44,g51,g68
n45,g68,g14
n46,g25,g4
n47,g29,g47
n48,g82,g25
n49,g4,g9
