n0,g26,g77
n1,g84,g15
n2,g86,g18
n3,g13,g83
n4,g94,g80
n5,g6,g25
n6,g67,g64
n7,g94,g82
n8,g21,g92
n9,g0,g5
n10,g14,g58
n11,g97,g23
n12,g88,g38
n13,g9,g11
n14,g47,g81
n15,g76,g99
n16,g19,g91
n17,g79,g54
n18,g24,g0
n19,g6,g4
n20,g36,g30
n21,g11,g98
n22,g70,g11
n23,g83,g92
n24,g25,g22
n25,g22,g2
n26,g44,g42
n27,g97,g58
n28,g68,g8
n29,g43,g75
n30,g78,g88
n31,g61,g31
n32,g48,g21
n33,g9,g51
n34,g19,g15
n35,g62,g12
n36,g4,g42
n37,g78,g20
n38,g47,g92
n39,g34,g70
n40,g67,g90
n41,g94,g63
n42,g39,g91
n43,g81,g49
n44,g14,g97
n45,g75,g52
n46,g62,g4
n47,g20,g0
n48,g44,g68
n49,g62,g85
