n0,g0,g96
n1,g84,g54
n2,g63,g19
n3,g97,g98
n4,g43,g24
n5,g85,g25
n6,g44,g7
n7,g56,g5
n8,g75,g64
n9,g88,g93
n10,g87,g11
n11,g25,g89
n12,g74,g98
n13,g50,g82
n14,g52,g61
n15,g41,g81
n16,g2,g46
n17,g47,g12
n18,g9,g39
n19,g46,g31
n20,g33,g1
n21,g7,g24
n22,g5,g2
n23,g43,g72
n24,g32,g29
n25,g84,g16
n26,g51,g0
n27,g3,g22
n28,g88,g31
n29,g73,g5
n30,g20,g8
n31,g48,g22
n32,g17,g37
n33,g55,g35
n34,g57,g39
n35,g87,g37
n36,g23,g34
n37,g95,g37
n38,g11,g88
n39,g30,g46
n40,g95,g65
n41,g70,g60
n42,g60,g55
n43,g89,g3
n44,g92,g23
n45,g2,g76
n46,g47,g3
n47,g83,g27
n48,g18,g31
n49,g79,g7
