n0,g47,g91
n1,g43,g85
n2,g42,g73
n3,g74,g65
n4,g10,g80
n5,g89,g3
n6,g11,g13
n7,g69,g76
n8,g28,g79
n9,g11,g88
n10,g9,g26
n11,g95,g2
n12,g68,g75
n13,g90,g32
n14,g78,g99
n15,g0,g81
n16,g79,g90
n17,g23,g50
n18,g76,g50
n19,g48,g65
n20,g9,g12
n21,g20,g73
n22,g67,g36
n23,g72,g63
n24,g68,g27
n25,g21,g98
n26,g9,g64
n27,g36,g27
n28,g24,g43
n29,g31,g37
n30,g58,g12
n31,g56,g97
n32,g99,g39
n33,g43,g44
n34,g40,g81
n35,g38,g78
n36,g68,g12
n37,g76,g41
n38,g24,g45
n39,g34,g55
n40,g97,g75
n41,g42,g35
n42,g63,g56
n43,g91,g41
n44,g75,g90
n45,g45,g66
n46,g68,g71
n47,g92,g95
n48,g61,g40
n49,g97,g18
