n70,g12,g42
n65,g53,g62
n6,g94,g38
n35,g87,g30
n4,g59,g1
n32,g24,g89
n72,g0,g79
n26,g38,g69
n21,g36,g54
n60,g28,g82
n20,g21,g70
n73,g82,g95
n51,g46,g23
n69,g46,g15
n71,g93,g91
n28,g24,g64
n14,g84,g15
n45,g18,g64
n39,g56,g36
n5,g80,g46
n23,g79,g20
n24,g85,g80
n54,g88,g50
n16,g60,g13
n17,g30,g84
n18,g41,g45
n63,g25,g86
n9,g74,g90
n25,g74,g75
n30,g26,g25
n31,g14,g91
n10,g68,g93
n43,g95,g79
n68,g29,g16
n34,g71,g60
n8,g50,g41
n53,g3,g7
n55,g79,g48
n38,g57,g34
n33,g38,g90
n62,g1,g50
n11,g68,g2
n27,g82,g38
n50,g40,g28
n44,g78,g52
n12,g74,g64
n67,g97,g43
n0,g47,g74
n22,g3,g37
n58,g21,g96
n36,g24,g27
n42,g97,g73
n61,g53,g88
n3,g42,g68
n29,g35,g64
n47,g66,g25
n49,g86,g68
n52,g42,g94
n59,g76,g91
n57,g73,g48
n66,g60,g36
n37,g62,g38
n13,g33,g63
n40,g44,g1
n19,g27,g26
n46,g82,g12
n7,g64,g1
n15,g9,g6
n48,g0,g75
n41,g51,g99
n64,g58,g32
n56,g36,g93
n2,g94,g67
n1,g52,g15
