n70,g34,g63
n65,g75,g66
n6,g85,g19
n35,g72,g39
n4,g68,g71
n32,g98,g81
n72,g46,g2
n83,g16,g89
n74,g70,g13
n26,g5,g37
n21,g85,g21
n60,g22,g11
n20,g28,g4
n73,g5,g98
n51,g60,g9
n69,g70,g34
n71,g58,g27
n28,g30,g92
n77,g93,g40
n14,g41,g52
n45,g27,g83
n39,g95,g57
n5,g26,g12
n23,g1,g44
n24,g31,g24
n54,g61,g51
n16,g93,g46
n82,g75,g81
n17,g48,g39
n18,g3,g10
n63,g20,g90
n9,g25,g11
n25,g95,g29
n30,g63,g96
n31,g39,g75
n10,g92,g64
n43,g42,g25
n68,g37,g16
n34,g91,g64
n8,g86,g73
n79,g31,g50
n53,g41,g78
n55,g74,g42
n38,g28,g37
n33,g24,g88
n62,g85,g83
n11,g12,g56
n27,g62,g8
n50,g13,g98
n44,g61,g94
n12,g38,g61
n67,g45,g6
n75,g9,g84
n80,g30,g21
n0,g86,g31
n22,g10,g0
n81,g15,g16
n58,g84,g79
n36,g69,g93
n42,g16,g6
n61,g25,g96
n78,g61,g52
n3,g15,g35
n29,g26,g69
n47,g25,g46
n49,g47,g80
n52,g8,g47
n59,g16,g74
n57,g83,g92
n66,g64,g93
n37,g55,g41
n13,g4,g73
n40,g58,g78
n19,g33,g96
n46,g30,g8
n7,g21,g68
n15,g37,g68
n48,g93,g18
n41,g78,g92
n76,g59,g58
n64,g77,g8
n56,g73,g38
n2,g25,g55
n1,g59,g73
