n0,g71,g31
n1,g29,g2
n2,g25,g94
n3,g75,g92
n4,g27,g76
n5,g6,g91
n6,g99,g5
n7,g0,g65
n8,g51,g98
n9,g15,g8
n10,g87,g72
n11,g57,g84
n12,g76,g16
n13,g74,g71
n14,g22,g65
n15,g80,g68
n16,g8,g3
n17,g74,g97
n18,g49,g30
n19,g14,g13
n20,g39,g28
n21,g29,g38
n22,g35,g22
n23,g63,g91
n24,g50,g5
n25,g93,g7
n26,g12,g37
n27,g26,g70
n28,g11,g66
n29,g15,g44
n30,g4,g48
n31,g77,g47
n32,g14,g24
n33,g84,g42
n34,g64,g10
n35,g91,g45
n36,g83,g53
n37,g21,g80
n38,g45,g53
n39,g88,g92
n40,g84,g55
n41,g59,g73
n42,g7,g61
n43,g61,g66
n44,g24,g13
n45,g75,g32
n46,g25,g85
n47,g78,g97
n48,g2,g78
n49,g89,g68
n50,g20,g43
n51,g78,g70
n52,g55,g97
