n0,g22,g44
n1,g13,g96
n2,g2,g41
n3,g54,g33
n4,g39,g28
n5,g84,g16
n6,g82,g4
n7,g37,g68
n8,g31,g58
n9,g31,g62
n10,g29,g56
n11,g21,g97
n12,g20,g51
n13,g73,g75
n14,g68,g90
n15,g46,g72
n16,g59,g67
n17,g64,g16
n18,g14,g51
n19,g31,g14
n20,g10,g71
n21,g49,g43
n22,g66,g97
n23,g39,g86
n24,g78,g61
n25,g68,g20
n26,g53,g45
n27,g18,g33
n28,g56,g64
n29,g67,g77
n30,g72,g82
n31,g58,g27
n32,g93,g24
n33,g15,g92
n34,g54,g24
n35,g43,g94
n36,g12,g50
n37,g54,g0
n38,g75,g55
n39,g20,g97
n40,g93,g35
n41,g42,g60
n42,g59,g58
n43,g34,g8
n44,g99,g64
n45,g25,g96
n46,g40,g84
n47,g71,g43
n48,g99,g73
n49,g13,g33
n50,g78,g77
n51,g1,g30
n52,g30,g17
n53,g14,g47
n54,g84,g20
n55,g21,g76
n56,g29,g21
n57,g94,g64
n58,g51,g72
n59,g61,g97
n60,g52,g25
n61,g68,g25
n62,g99,g60
n63,g61,g52
n64,g40,g54
n65,g79,g29
n66,g64,g24
n67,g48,g20
