n0,g42,g57
n1,g46,g93
n2,g54,g49
n3,g64,g44
n4,g15,g47
n5,g82,g32
n6,g62,g39
n7,g32,g6
n8,g56,g29
n9,g28,g52
n10,g58,g9
n11,g70,g42
n12,g87,g99
n13,g49,g74
n14,g43,g40
n15,g66,g86
n16,g96,g75
n17,g39,g15
n18,g55,g36
n19,g35,g5
n20,g25,g74
n21,g88,g96
n22,g40,g33
n23,g82,g65
n24,g53,g87
n25,g25,g58
n26,g44,g23
n27,g87,g20
n28,g22,g83
n29,g10,g81
n30,g78,g75
n31,g81,g67
n32,g7,g71
n33,g43,g98
n34,g16,g49
n35,g54,g31
n36,g71,g20
n37,g19,g93
n38,g69,g55
n39,g33,g67
n40,g10,g31
n41,g85,g24
n42,g36,g32
n43,g24,g92
n44,g55,g56
n45,g9,g26
n46,g51,g50
n47,g39,g84
n48,g75,g45
n49,g58,g8
n50,g24,g31
n51,g58,g24
n52,g84,g73
n53,g98,g91
n54,g88,g98
n55,g80,g6
n56,g17,g89
n57,g97,g67
n58,g69,g21
n59,g51,g71
n60,g69,g86
n61,g7,g87
n62,g27,g91
n63,g70,g77
n64,g54,g78
n65,g41,g6
n66,g78,g73
n67,g32,g67
