n0,g51,g59
n1,g8,g16
n2,g61,g37
n3,g87,g10
n4,g89,g73
n5,g36,g25
n6,g53,g14
n7,g91,g72
n8,g71,g3
n9,g68,g95
n10,g97,g19
n11,g27,g63
n12,g1,g18
n13,g56,g35
n14,g45,g73
n15,g28,g29
n16,g10,g58
n17,g11,g32
n18,g86,g45
n19,g79,g1
n20,g59,g74
n21,g77,g19
n22,g34,g1
n23,g44,g74
n24,g9,g84
n25,g27,g22
n26,g20,g55
n27,g22,g34
n28,g68,g91
n29,g98,g74
n30,g75,g88
n31,g63,g91
n32,g83,g99
n33,g91,g13
n34,g7,g81
n35,g7,g95
n36,g92,g96
n37,g32,g49
n38,g9,g24
n39,g57,g81
n40,g23,g98
n41,g44,g88
n42,g67,g66
n43,g20,g29
n44,g16,g56
n45,g18,g30
n46,g22,g66
n47,g3,g86
n48,g78,g6
n49,g44,g72
n50,g82,g35
n51,g84,g47
n52,g14,g11
n53,g12,g32
n54,g64,g43
n55,g18,g45
n56,g49,g94
n57,g59,g81
n58,g26,g35
n59,g84,g11
n60,g38,g88
n61,g56,g66
n62,g92,g41
