n0,g25,g18
n1,g83,g10
n2,g91,g48
n3,g18,g57
n4,g65,g69
n5,g62,g24
n6,g13,g74
n7,g27,g77
n8,g64,g48
n9,g75,g13
n10,g33,g51
n11,g6,g89
n12,g40,g45
n13,g71,g64
n14,g0,g83
n15,g92,g26
n16,g48,g69
n17,g45,g13
n18,g83,g59
n19,g18,g65
n20,g26,g70
n21,g85,g62
n22,g22,g96
n23,g7,g42
n24,g12,g0
n25,g31,g5
n26,g22,g3
n27,g44,g97
n28,g9,g58
n29,g87,g62
n30,g90,g47
n31,g75,g3
n32,g78,g19
n33,g43,g95
n34,g6,g72
n35,g81,g87
n36,g55,g37
n37,g29,g22
n38,g51,g94
n39,g75,g15
n40,g72,g82
n41,g28,g74
n42,g77,g11
n43,g22,g98
n44,g39,g2
n45,g7,g52
n46,g73,g80
n47,g14,g32
n48,g4,g27
n49,g21,g25
n50,g94,g40
n51,g55,g88
n52,g0,g24
n53,g79,g25
n54,g46,g27
n55,g32,g54
n56,g93,g7
n57,g63,g62
n58,g13,g5
n59,g90,g57
n60,g4,g9
n61,g48,g92
n62,g60,g41
