n70,g20,g21
n6,g98,g71
n4,g58,g71
n22,g13,g88
n21,g15,g35
n60,g69,g36
n79,g5,g29
n74,g50,g30
n69,g90,g10
n28,g32,g65
n14,g5,g89
n45,g7,g81
n5,g80,g18
n23,g78,g58
n24,g45,g84
n17,g51,g12
n54,g88,g70
n77,g60,g50
n63,g68,g74
n9,g75,g92
n25,g25,g97
n87,g62,g43
n10,g8,g7
n68,g37,g50
n34,g80,g68
n72,g30,g88
n73,g28,g80
n55,g38,g13
n44,g2,g88
n16,g15,g34
n80,g25,g98
n81,g90,g47
n75,g54,g95
n66,g61,g79
n47,g90,g68
n52,g55,g48
n59,g26,g49
n57,g31,g11
n71,g68,g34
n37,g79,g9
n31,g27,g8
n19,g50,g94
n46,g57,g89
n65,g40,g54
n85,g61,g13
n1,g4,g36
n84,g91,g69
n32,g99,g25
n26,g84,g28
n20,g38,g3
n53,g76,g95
n56,g49,g23
n76,g2,g12
n38,g61,g27
n13,g31,g49
n67,g43,g74
n41,g27,g58
n18,g66,g85
n11,g14,g93
n30,g93,g59
n35,g81,g59
n8,g47,g33
n83,g96,g66
n39,g97,g26
n33,g82,g17
n27,g69,g58
n50,g13,g36
n12,g71,g56
n82,g41,g94
n0,g28,g22
n43,g77,g37
n58,g84,g5
n36,g13,g94
n42,g57,g42
n61,g44,g89
n78,g10,g22
n3,g21,g4
n29,g81,g38
n49,g24,g87
n86,g77,g48
n62,g28,g60
n40,g72,g87
n51,g97,g6
n7,g68,g37
n15,g71,g97
n48,g31,g48
n64,g34,g92
n2,g10,g82
