n70,g40,g72
n6,g79,g81
n4,g48,g55
n22,g45,g65
n21,g63,g89
n60,g33,g18
n79,g38,g12
n74,g93,g63
n69,g94,g71
n28,g34,g36
n14,g35,g94
n45,g95,g31
n5,g29,g23
n23,g47,g71
n24,g53,g89
n17,g64,g45
n54,g52,g47
n77,g79,g15
n63,g96,g98
n9,g81,g78
n25,g64,g23
n87,g26,g29
n10,g76,g69
n68,g16,g86
n34,g89,g75
n72,g51,g31
n73,g47,g95
n55,g19,g31
n44,g41,g44
n16,g0,g51
n80,g16,g4
n81,g62,g32
n75,g33,g65
n66,g26,g75
n47,g86,g83
n52,g87,g23
n59,g79,g28
n57,g12,g27
n71,g58,g69
n37,g79,g6
n31,g71,g92
n19,g43,g28
n46,g69,g64
n65,g66,g52
n85,g93,g91
n1,g53,g33
n84,g39,g96
n32,g72,g13
n26,g57,g58
n20,g49,g26
n53,g37,g18
n56,g76,g63
n76,g73,g65
n38,g46,g54
n13,g76,g25
n67,g2,g67
n41,g47,g62
n18,g19,g62
n11,g1,g25
n30,g67,g79
n35,g83,g66
n8,g64,g89
n83,g49,g31
n39,g9,g39
n33,g65,g36
n27,g50,g20
n50,g33,g93
n12,g1,g24
n82,g83,g44
n0,g8,g29
n43,g22,g26
n58,g52,g26
n36,g91,g38
n42,g25,g98
n61,g90,g18
n78,g42,g83
n3,g92,g20
n29,g56,g47
n49,g15,g87
n86,g67,g4
n62,g24,g40
n40,g1,g32
n51,g15,g30
n7,g60,g51
n15,g48,g45
n48,g10,g11
n64,g67,g19
n2,g75,g3
