n70,g63,g0
n6,g66,g42
n4,g56,g4
n22,g89,g68
n21,g4,g25
n60,g80,g17
n79,g87,g71
n74,g71,g53
n69,g65,g7
n28,g0,g78
n14,g89,g1
n45,g82,g23
n5,g59,g6
n23,g29,g60
n24,g18,g41
n17,g73,g4
n54,g90,g61
n77,g72,g18
n63,g70,g89
n9,g68,g41
n25,g77,g53
n87,g6,g42
n10,g24,g78
n68,g54,g55
n34,g1,g21
n72,g89,g67
n73,g92,g11
n55,g1,g51
n44,g33,g18
n16,g81,g53
n80,g34,g48
n81,g54,g72
n75,g40,g48
n66,g67,g79
n47,g9,g14
n52,g82,g22
n59,g45,g41
n57,g83,g47
n71,g22,g67
n37,g3,g45
n31,g31,g95
n19,g61,g49
n46,g97,g18
n65,g81,g51
n85,g7,g85
n1,g19,g1
n84,g81,g8
n32,g33,g73
n26,g56,g45
n20,g91,g57
n53,g35,g15
n56,g20,g6
n76,g29,g14
n38,g15,g42
n13,g43,g63
n67,g81,g35
n41,g61,g15
n18,g94,g54
n11,g41,g15
n30,g31,g61
n35,g12,g75
n8,g57,g58
n83,g39,g26
n39,g72,g8
n33,g95,g27
n27,g88,g76
n50,g97,g11
n12,g67,g52
n82,g60,g85
n0,g95,g59
n43,g10,g9
n58,g98,g48
n36,g73,g24
n42,g39,g6
n61,g10,g99
n78,g19,g81
n3,g36,g87
n29,g18,g73
n49,g42,g22
n86,g23,g83
n62,g46,g47
n40,g29,g23
n51,g12,g15
n7,g75,g8
n15,g19,g42
n48,g72,g80
n64,g77,g21
n2,g93,g63
