n0,g65,g95
n1,g89,g69
n2,g66,g11
n3,g9,g52
n4,g78,g69
n5,g60,g67
n6,g95,g63
n7,g73,g65
n8,g88,g49
n9,g71,g63
n10,g64,g5
n11,g19,g32
n12,g75,g14
n13,g21,g66
n14,g28,g82
n15,g47,g84
n16,g98,g49
n17,g88,g62
n18,g0,g8
n19,g39,g88
n20,g80,g5
n21,g79,g48
n22,g0,g52
n23,g40,g33
n24,g29,g19
n25,g98,g16
n26,g81,g80
n27,g23,g60
n28,g20,g64
n29,g79,g38
n30,g45,g83
n31,g95,g12
n32,g72,g16
n33,g77,g32
n34,g93,g3
n35,g90,g37
n36,g77,g54
n37,g4,g20
n38,g28,g66
n39,g94,g99
n40,g86,g17
n41,g41,g72
n42,g83,g36
n43,g96,g9
n44,g88,g51
n45,g44,g22
n46,g16,g30
n47,g49,g9
n48,g75,g61
n49,g7,g36
n50,g53,g77
n51,g93,g92
n52,g34,g32
n53,g68,g42
n54,g79,g60
n55,g71,g47
n56,g85,g14
n57,g33,g55
n58,g54,g46
n59,g70,g82
n60,g9,g84
n61,g88,g74
n62,g93,g4
n63,g29,g26
n64,g4,g58
