n0,g69,g19
n1,g77,g89
n2,g22,g87
n3,g75,g66
n4,g23,g79
n5,g38,g26
n6,g49,g40
n7,g73,g12
n8,g23,g78
n9,g30,g90
n10,g36,g60
n11,g26,g67
n12,g96,g32
n13,g79,g54
n14,g29,g5
n15,g76,g16
n16,g14,g30
n17,g61,g85
n18,g97,g47
n19,g4,g62
n20,g89,g47
n21,g86,g83
n22,g28,g10
n23,g39,g90
n24,g40,g17
n25,g39,g87
n26,g37,g56
n27,g3,g99
n28,g5,g13
n29,g14,g31
n30,g4,g1
n31,g65,g71
n32,g8,g78
n33,g21,g86
n34,g44,g77
n35,g29,g51
n36,g73,g67
n37,g56,g41
n38,g0,g48
n39,g18,g68
n40,g39,g20
n41,g35,g70
n42,g25,g4
n43,g89,g11
n44,g83,g65
n45,g96,g41
n46,g52,g64
n47,g48,g95
n48,g87,g5
n49,g18,g11
n50,g53,g54
n51,g26,g93
n52,g18,g52
n53,g10,g40
n54,g42,g10
n55,g5,g17
n56,g24,g66
n57,g85,g17
n58,g37,g15
n59,g55,g84
n60,g26,g77
n61,g58,g59
n62,g91,g40
n63,g81,g5
n64,g3,g53
