n70,g98,g48
n65,g58,g90
n6,g56,g25
n35,g88,g23
n4,g17,g2
n32,g43,g47
n72,g13,g87
n26,g10,g75
n21,g46,g8
n60,g41,g18
n20,g83,g55
n73,g1,g49
n51,g4,g37
n69,g87,g47
n71,g10,g74
n28,g61,g63
n14,g30,g41
n45,g18,g4
n39,g84,g33
n5,g50,g67
n23,g10,g8
n24,g95,g62
n54,g53,g52
n16,g26,g96
n17,g76,g65
n18,g29,g77
n63,g9,g12
n9,g21,g3
n25,g60,g1
n30,g82,g54
n31,g47,g75
n10,g63,g35
n43,g90,g32
n68,g16,g1
n34,g77,g5
n8,g32,g41
n53,g13,g57
n55,g46,g19
n38,g48,g28
n33,g38,g3
n62,g51,g77
n11,g9,g70
n27,g97,g60
n50,g6,g29
n44,g85,g1
n12,g66,g52
n67,g2,g31
n0,g7,g30
n22,g46,g65
n58,g62,g40
n36,g54,g1
n42,g88,g58
n61,g97,g54
n3,g12,g55
n29,g99,g28
n47,g41,g11
n49,g92,g19
n52,g3,g79
n59,g45,g63
n57,g47,g76
n66,g68,g32
n37,g94,g39
n13,g63,g67
n40,g0,g90
n19,g73,g84
n46,g9,g20
n7,g71,g50
n15,g81,g96
n48,g67,g33
n41,g75,g41
n64,g53,g81
n56,g93,g26
n2,g75,g88
n1,g66,g83
