n70,g0,g7
n65,g38,g26
n6,g70,g15
n35,g80,g89
n4,g48,g32
n32,g11,g45
n72,g31,g92
n26,g16,g1
n21,g42,g53
n60,g22,g32
n20,g69,g26
n73,g30,g20
n51,g41,g18
n69,g9,g16
n71,g3,g56
n28,g47,g38
n14,g50,g60
n45,g77,g85
n39,g45,g76
n5,g83,g40
n23,g50,g36
n24,g47,g28
n54,g13,g11
n16,g90,g87
n17,g36,g49
n18,g75,g76
n63,g53,g55
n9,g47,g63
n25,g81,g59
n30,g24,g43
n31,g33,g62
n10,g85,g54
n43,g87,g46
n68,g8,g20
n34,g70,g43
n8,g76,g96
n53,g87,g25
n55,g24,g54
n38,g16,g90
n33,g20,g79
n62,g58,g75
n11,g6,g94
n27,g48,g63
n50,g49,g71
n44,g52,g80
n12,g2,g92
n67,g88,g9
n0,g81,g17
n22,g90,g36
n58,g88,g57
n36,g97,g85
n42,g97,g54
n61,g70,g6
n3,g2,g35
n29,g90,g57
n47,g1,g15
n49,g73,g9
n52,g89,g83
n59,g13,g44
n57,g65,g43
n66,g42,g37
n37,g87,g24
n13,g16,g77
n40,g6,g75
n19,g71,g67
n46,g46,g89
n7,g98,g48
n15,g77,g3
n48,g26,g97
n41,g44,g97
n64,g2,g30
n56,g11,g8
n2,g15,g76
n1,g46,g45
