n70,g4,g61
n65,g75,g29
n6,g76,g92
n35,g71,g54
n4,g94,g11
n32,g35,g79
n72,g76,g40
n26,g32,g92
n21,g73,g48
n60,g62,g77
n20,g42,g68
n73,g70,g72
n51,g9,g3
n69,g29,g70
n71,g19,g85
n28,g54,g5
n14,g48,g86
n45,g34,g16
n39,g78,g42
n5,g79,g30
n23,g89,g45
n24,g90,g49
n54,g90,g23
n16,g95,g98
n17,g35,g67
n18,g2,g21
n63,g90,g94
n9,g19,g49
n25,g61,g9
n30,g29,g23
n31,g18,g96
n10,g52,g58
n43,g97,g20
n68,g22,g38
n34,g36,g53
n8,g76,g4
n53,g13,g66
n55,g46,g27
n38,g51,g80
n33,g95,g94
n62,g1,g6
n11,g90,g18
n27,g88,g80
n50,g22,g52
n44,g81,g94
n12,g47,g35
n67,g39,g60
n0,g19,g95
n22,g80,g18
n58,g98,g68
n36,g10,g75
n42,g40,g54
n61,g99,g23
n3,g15,g67
n29,g96,g4
n47,g33,g81
n49,g41,g82
n52,g17,g75
n59,g40,g23
n57,g69,g98
n66,g99,g10
n37,g19,g74
n13,g72,g17
n40,g37,g10
n19,g26,g40
n46,g98,g89
n7,g48,g84
n15,g38,g28
n48,g41,g14
n41,g47,g29
n64,g38,g64
n56,g25,g68
n2,g93,g33
n1,g38,g80
