n70,g76,g52
n65,g24,g30
n6,g70,g15
n35,g69,g67
n4,g24,g99
n32,g67,g8
n72,g80,g95
n26,g91,g46
n21,g87,g65
n60,g41,g29
n20,g52,g53
n73,g4,g49
n51,g40,g57
n69,g79,g69
n71,g87,g27
n28,g69,g56
n14,g72,g83
n45,g43,g64
n39,g37,g76
n5,g36,g46
n23,g14,g7
n24,g48,g91
n54,g36,g31
n16,g78,g91
n17,g91,g45
n18,g44,g94
n63,g80,g60
n9,g93,g76
n25,g34,g26
n30,g92,g55
n31,g88,g5
n10,g55,g5
n43,g37,g42
n68,g89,g15
n34,g54,g1
n8,g32,g47
n53,g46,g35
n55,g34,g17
n38,g92,g64
n33,g83,g73
n62,g61,g3
n11,g33,g11
n27,g33,g67
n50,g64,g25
n44,g14,g34
n12,g6,g17
n67,g96,g84
n0,g33,g92
n22,g64,g78
n58,g1,g32
n36,g33,g59
n42,g49,g78
n61,g31,g28
n3,g47,g21
n29,g85,g28
n47,g41,g85
n49,g94,g45
n52,g2,g32
n59,g55,g27
n57,g32,g36
n66,g6,g59
n37,g62,g9
n13,g62,g8
n40,g99,g60
n19,g15,g72
n46,g73,g23
n7,g3,g49
n15,g51,g40
n48,g88,g24
n41,g22,g92
n64,g24,g64
n56,g57,g71
n2,g80,g50
n1,g12,g86
