n0,g91,g13
n1,g72,g86
n2,g81,g62
n3,g68,g69
n4,g34,g59
n5,g63,g65
n6,g72,g38
n7,g48,g91
n8,g22,g43
n9,g22,g15
n10,g7,g46
n11,g33,g7
n12,g4,g80
n13,g95,g73
n14,g24,g43
n15,g38,g5
n16,g81,g36
n17,g94,g52
n18,g87,g40
n19,g80,g50
n20,g93,g71
n21,g71,g26
n22,g31,g44
n23,g78,g70
n24,g92,g96
n25,g39,g52
n26,g95,g45
n27,g82,g57
n28,g28,g47
n29,g93,g66
n30,g72,g92
n31,g67,g27
n32,g0,g38
n33,g98,g67
n34,g42,g14
n35,g97,g11
n36,g59,g50
n37,g72,g26
n38,g16,g73
n39,g74,g2
n40,g24,g48
n41,g26,g10
n42,g51,g43
n43,g92,g23
n44,g15,g11
n45,g1,g66
n46,g85,g9
n47,g46,g1
n48,g56,g91
n49,g68,g64
n50,g56,g50
