n0,g39,g9
n1,g37,g2
n2,g84,g74
n3,g83,g71
n4,g69,g27
n5,g83,g28
n6,g48,g91
n7,g26,g82
n8,g33,g90
n9,g36,g5
n10,g88,g0
n11,g53,g8
n12,g80,g59
n13,g74,g48
n14,g47,g72
n15,g82,g49
n16,g68,g57
n17,g85,g72
n18,g34,g13
n19,g12,g94
n20,g71,g99
n21,g28,g35
n22,g87,g10
n23,g20,g41
n24,g30,g89
n25,g54,g20
n26,g56,g88
n27,g64,g83
n28,g85,g42
n29,g58,g34
n30,g11,g99
n31,g46,g57
n32,g42,g44
n33,g68,g45
n34,g25,g98
n35,g1,g26
n36,g27,g87
n37,g55,g40
n38,g55,g23
n39,g62,g55
n40,g66,g39
n41,g15,g16
n42,g65,g16
n43,g10,g52
n44,g1,g52
n45,g27,g31
n46,g57,g77
n47,g90,g28
n48,g29,g5
n49,g52,g90
n50,g19,g3
