n70,g14,g4
n65,g13,g7
n6,g59,g7
n35,g79,g88
n4,g93,g11
n32,g40,g95
n72,g37,g99
n74,g49,g29
n26,g77,g65
n21,g33,g35
n60,g63,g91
n20,g63,g45
n73,g12,g51
n51,g59,g60
n69,g77,g89
n71,g51,g36
n28,g56,g35
n77,g36,g85
n14,g82,g37
n45,g48,g55
n39,g74,g83
n5,g48,g7
n23,g24,g33
n24,g84,g94
n54,g20,g64
n16,g39,g81
n17,g85,g39
n18,g1,g49
n63,g87,g16
n9,g0,g75
n25,g76,g57
n30,g47,g2
n31,g46,g69
n10,g91,g76
n43,g72,g34
n68,g88,g9
n34,g34,g28
n8,g76,g75
n53,g7,g54
n55,g71,g82
n38,g82,g20
n33,g30,g36
n62,g34,g97
n11,g54,g79
n27,g4,g54
n50,g26,g22
n44,g6,g76
n12,g21,g82
n67,g64,g66
n75,g67,g31
n0,g64,g68
n22,g47,g79
n58,g53,g32
n36,g12,g20
n42,g25,g86
n61,g5,g7
n78,g21,g40
n3,g17,g97
n29,g73,g67
n47,g74,g31
n49,g13,g57
n52,g28,g2
n59,g36,g15
n57,g38,g99
n66,g19,g11
n37,g56,g63
n13,g8,g88
n40,g48,g30
n19,g41,g91
n46,g71,g52
n7,g17,g55
n15,g43,g6
n48,g10,g62
n41,g23,g82
n76,g5,g89
n64,g3,g48
n56,g44,g73
n2,g40,g59
n1,g8,g64
