n70,g73,g12
n65,g55,g92
n6,g75,g5
n35,g46,g60
n4,g9,g82
n32,g17,g23
n72,g3,g91
n74,g57,g6
n26,g64,g4
n21,g45,g4
n60,g49,g64
n20,g68,g58
n73,g22,g83
n51,g39,g58
n69,g9,g70
n71,g76,g89
n28,g77,g95
n77,g42,g27
n14,g12,g95
n45,g59,g84
n39,g77,g17
n5,g17,g63
n23,g74,g30
n24,g40,g90
n54,g82,g76
n16,g62,g27
n17,g55,g60
n18,g34,g52
n63,g69,g51
n9,g78,g41
n25,g5,g4
n30,g31,g71
n31,g29,g88
n10,g22,g13
n43,g41,g0
n68,g68,g3
n34,g56,g16
n8,g65,g99
n53,g31,g95
n55,g41,g68
n38,g50,g43
n33,g42,g35
n62,g36,g96
n11,g43,g74
n27,g68,g54
n50,g61,g85
n44,g5,g64
n12,g6,g56
n67,g29,g7
n75,g66,g34
n0,g32,g16
n22,g83,g40
n58,g40,g5
n36,g3,g0
n42,g33,g69
n61,g80,g86
n78,g42,g73
n3,g50,g1
n29,g47,g8
n47,g3,g79
n49,g90,g59
n52,g82,g59
n59,g75,g49
n57,g54,g78
n66,g84,g10
n37,g65,g71
n13,g40,g86
n40,g79,g11
n19,g62,g38
n46,g87,g83
n7,g33,g60
n15,g30,g57
n48,g69,g31
n41,g92,g50
n76,g46,g88
n64,g12,g57
n56,g80,g3
n2,g27,g0
n1,g42,g50
