n70,g10,g15
n65,g74,g39
n6,g64,g61
n35,g72,g79
n4,g32,g5
n32,g2,g44
n72,g16,g83
n74,g3,g23
n26,g65,g3
n21,g79,g73
n60,g9,g25
n20,g76,g78
n73,g42,g82
n51,g67,g30
n69,g31,g53
n71,g58,g11
n28,g13,g3
n77,g44,g89
n14,g1,g28
n45,g34,g68
n39,g6,g61
n5,g37,g74
n23,g79,g59
n24,g38,g73
n54,g81,g23
n16,g43,g81
n17,g91,g81
n18,g6,g93
n63,g84,g38
n9,g75,g98
n25,g62,g59
n30,g19,g2
n31,g66,g35
n10,g94,g65
n43,g35,g70
n68,g70,g83
n34,g16,g60
n8,g5,g92
n53,g99,g17
n55,g95,g39
n38,g9,g86
n33,g31,g25
n62,g17,g79
n11,g93,g89
n27,g23,g87
n50,g26,g66
n44,g20,g17
n12,g62,g5
n67,g20,g26
n75,g60,g44
n0,g35,g57
n22,g2,g36
n58,g0,g8
n36,g23,g18
n42,g30,g96
n61,g2,g95
n78,g57,g96
n3,g57,g31
n29,g36,g44
n47,g31,g64
n49,g68,g50
n52,g20,g91
n59,g84,g62
n57,g22,g49
n66,g40,g22
n37,g36,g19
n13,g4,g75
n40,g36,g3
n19,g34,g91
n46,g55,g65
n7,g19,g3
n15,g61,g69
n48,g19,g72
n41,g58,g55
n76,g63,g18
n64,g53,g75
n56,g72,g1
n2,g72,g67
n1,g5,g68
