n0,g90,g75
n1,g84,g98
n2,g19,g86
n3,g39,g11
n4,g0,g10
n5,g81,g19
n6,g29,g35
n7,g51,g19
n8,g42,g17
n9,g56,g31
n10,g85,g31
n11,g54,g25
n12,g39,g52
n13,g75,g34
n14,g78,g4
n15,g30,g89
n16,g35,g71
n17,g65,g67
n18,g42,g94
n19,g20,g34
n20,g14,g93
n21,g46,g21
n22,g52,g96
n23,g65,g6
n24,g67,g33
n25,g32,g15
n26,g43,g32
n27,g80,g24
n28,g36,g45
n29,g29,g71
n30,g10,g14
n31,g33,g5
n32,g42,g80
n33,g42,g73
n34,g86,g92
n35,g22,g80
n36,g5,g64
n37,g52,g90
n38,g69,g54
n39,g95,g24
n40,g41,g85
n41,g19,g4
n42,g52,g92
n43,g55,g67
n44,g84,g13
n45,g15,g42
n46,g98,g20
