n0,g48,g75
n1,g31,g28
n2,g90,g85
n3,g0,g53
n4,g18,g19
n5,g89,g87
n6,g19,g89
n7,g29,g71
n8,g34,g86
n9,g22,g26
n10,g38,g15
n11,g54,g16
n12,g4,g60
n13,g25,g49
n14,g64,g96
n15,g16,g63
n16,g73,g88
n17,g64,g79
n18,g34,g44
n19,g44,g21
n20,g38,g57
n21,g10,g35
n22,g72,g65
n23,g2,g15
n24,g24,g85
n25,g84,g20
n26,g32,g89
n27,g20,g12
n28,g34,g4
n29,g23,g0
n30,g73,g4
n31,g58,g50
n32,g52,g33
n33,g75,g88
n34,g15,g84
n35,g8,g15
n36,g6,g20
n37,g77,g45
n38,g25,g4
n39,g61,g83
n40,g96,g17
n41,g84,g65
n42,g99,g86
n43,g60,g18
n44,g21,g69
n45,g29,g92
