n0,g75,g2
n1,g9,g10
n2,g15,g33
n3,g12,g82
n4,g34,g88
n5,g98,g60
n6,g29,g58
n7,g46,g8
n8,g38,g51
n9,g87,g45
n10,g39,g56
n11,g20,g18
n12,g26,g57
n13,g17,g85
n14,g79,g53
n15,g33,g65
n16,g21,g47
n17,g98,g67
n18,g53,g99
n19,g66,g64
n20,g27,g29
n21,g86,g97
n22,g81,g72
n23,g31,g28
n24,g83,g98
n25,g13,g70
n26,g91,g35
n27,g88,g73
n28,g41,g18
n29,g55,g85
n30,g92,g54
n31,g60,g74
n32,g20,g93
n33,g56,g5
n34,g47,g96
n35,g21,g28
n36,g93,g14
n37,g34,g14
n38,g18,g61
n39,g98,g36
n40,g36,g51
n41,g86,g28
n42,g6,g79
n43,g60,g51
n44,g5,g49
n45,g54,g58
