n0,g30,g78
n1,g4,g99
n2,g67,g58
n3,g74,g21
n4,g40,g1
n5,g70,g1
n6,g94,g49
n7,g92,g85
n8,g39,g60
n9,g18,g5
n10,g76,g37
n11,g55,g76
n12,g1,g15
n13,g51,g91
n14,g21,g77
n15,g29,g70
n16,g82,g36
n17,g89,g22
n18,g47,g46
n19,g77,g95
n20,g12,g18
n21,g57,g56
n22,g83,g61
n23,g67,g33
n24,g6,g3
n25,g31,g45
n26,g53,g93
n27,g94,g20
n28,g59,g84
n29,g21,g81
n30,g38,g70
n31,g51,g74
n32,g17,g6
n33,g10,g99
n34,g84,g19
n35,g10,g63
n36,g33,g96
n37,g28,g62
n38,g70,g55
n39,g79,g18
n40,g81,g5
n41,g77,g62
n42,g76,g40
n43,g87,g46
n44,g60,g40
n45,g46,g13
n46,g1,g92
n47,g34,g72
n48,g9,g31
n49,g85,g12
n50,g29,g80
n51,g38,g33
n52,g57,g0
