n70,g97,g21
n65,g15,g87
n6,g84,g11
n35,g26,g92
n4,g40,g55
n32,g93,g43
n72,g64,g76
n74,g77,g36
n26,g90,g59
n21,g46,g5
n60,g45,g53
n20,g74,g10
n73,g36,g48
n51,g22,g1
n69,g88,g46
n71,g10,g78
n28,g16,g88
n77,g91,g92
n14,g76,g4
n45,g56,g28
n39,g21,g98
n5,g3,g17
n23,g61,g45
n24,g81,g0
n54,g89,g25
n16,g65,g31
n17,g34,g55
n18,g39,g26
n63,g26,g74
n9,g43,g97
n25,g6,g50
n30,g63,g97
n31,g44,g4
n10,g7,g19
n43,g73,g83
n68,g5,g67
n34,g51,g24
n8,g26,g41
n79,g84,g45
n53,g85,g11
n55,g33,g44
n38,g10,g63
n33,g49,g99
n62,g70,g18
n11,g7,g63
n27,g55,g66
n50,g53,g23
n44,g62,g83
n12,g42,g29
n67,g76,g75
n75,g33,g6
n80,g61,g19
n0,g22,g12
n22,g58,g13
n58,g36,g33
n36,g48,g76
n42,g4,g62
n61,g23,g78
n78,g20,g94
n3,g13,g28
n29,g84,g63
n47,g70,g19
n49,g48,g56
n52,g92,g82
n59,g3,g52
n57,g36,g67
n66,g32,g69
n37,g44,g31
n13,g51,g4
n40,g5,g35
n19,g83,g72
n46,g49,g88
n7,g65,g33
n15,g71,g37
n48,g52,g75
n41,g86,g36
n76,g38,g46
n64,g27,g63
n56,g93,g29
n2,g38,g39
n1,g77,g52
