n70,g47,g53
n65,g51,g12
n6,g95,g98
n35,g9,g51
n4,g14,g40
n32,g29,g98
n72,g95,g45
n74,g62,g91
n26,g7,g17
n21,g17,g13
n60,g52,g5
n20,g6,g5
n73,g1,g89
n51,g30,g65
n69,g83,g21
n71,g11,g49
n28,g53,g92
n77,g16,g59
n14,g10,g31
n45,g15,g76
n39,g0,g78
n5,g17,g91
n23,g78,g80
n24,g79,g78
n54,g26,g30
n16,g45,g35
n17,g96,g69
n18,g24,g27
n63,g76,g30
n9,g57,g55
n25,g48,g76
n30,g67,g95
n31,g45,g40
n10,g12,g36
n43,g32,g15
n68,g90,g21
n34,g99,g56
n8,g9,g75
n79,g5,g27
n53,g56,g89
n55,g62,g86
n38,g66,g4
n33,g18,g80
n62,g7,g46
n11,g21,g57
n27,g89,g35
n50,g15,g47
n44,g23,g5
n12,g43,g39
n67,g66,g74
n75,g1,g87
n80,g32,g18
n0,g57,g2
n22,g54,g21
n58,g17,g4
n36,g46,g8
n42,g73,g51
n61,g27,g82
n78,g15,g38
n3,g81,g62
n29,g56,g78
n47,g5,g64
n49,g2,g88
n52,g86,g98
n59,g52,g33
n57,g29,g84
n66,g26,g85
n37,g59,g78
n13,g62,g29
n40,g34,g92
n19,g22,g70
n46,g18,g25
n7,g93,g98
n15,g10,g8
n48,g96,g44
n41,g16,g84
n76,g61,g16
n64,g30,g80
n56,g22,g34
n2,g52,g83
n1,g45,g91
