n0,g59,g42
n1,g47,g34
n2,g91,g88
n3,g28,g72
n4,g70,g32
n5,g3,g5
n6,g1,g41
n7,g76,g46
n8,g11,g80
n9,g38,g73
n10,g15,g62
n11,g20,g6
n12,g5,g66
n13,g6,g15
n14,g8,g41
n15,g60,g51
n16,g6,g52
n17,g84,g9
n18,g33,g53
n19,g80,g67
n20,g37,g15
n21,g34,g26
n22,g24,g9
n23,g66,g40
n24,g91,g21
n25,g27,g61
n26,g0,g32
n27,g5,g94
n28,g64,g78
n29,g11,g63
n30,g40,g14
n31,g93,g75
n32,g69,g6
n33,g9,g50
n34,g40,g65
n35,g56,g97
n36,g35,g1
n37,g95,g90
n38,g72,g10
n39,g73,g14
n40,g13,g70
n41,g70,g62
n42,g34,g37
n43,g84,g82
n44,g27,g14
n45,g77,g36
n46,g72,g77
n47,g65,g45
n48,g98,g47
n49,g68,g93
n50,g89,g2
n51,g49,g54
n52,g5,g44
n53,g58,g6
n54,g91,g47
n55,g46,g44
n56,g55,g24
