n0,g92,g72
n1,g19,g79
n2,g68,g6
n3,g7,g55
n4,g24,g79
n5,g38,g34
n6,g97,g93
n7,g12,g18
n8,g60,g85
n9,g41,g39
n10,g70,g91
n11,g27,g48
n12,g16,g33
n13,g5,g34
n14,g36,g85
n15,g43,g34
n16,g24,g31
n17,g96,g77
n18,g76,g48
n19,g67,g12
n20,g83,g90
n21,g83,g91
n22,g15,g10
n23,g82,g30
n24,g19,g53
n25,g15,g70
n26,g21,g28
n27,g35,g83
n28,g84,g63
n29,g2,g64
n30,g34,g16
n31,g37,g52
n32,g20,g65
n33,g63,g87
n34,g83,g80
n35,g95,g21
n36,g64,g0
n37,g93,g27
n38,g50,g35
n39,g61,g75
n40,g39,g23
n41,g43,g95
n42,g2,g18
n43,g77,g34
n44,g65,g27
n45,g71,g78
n46,g93,g63
n47,g29,g52
n48,g46,g45
n49,g85,g15
n50,g8,g31
n51,g61,g99
n52,g43,g23
n53,g49,g15
n54,g14,g75
n55,g84,g76
n56,g75,g47
