n0,g85,g17
n1,g1,g59
n2,g19,g89
n3,g90,g58
n4,g28,g25
n5,g90,g14
n6,g58,g5
n7,g5,g51
n8,g61,g71
n9,g36,g1
n10,g3,g26
n11,g71,g21
n12,g11,g33
n13,g97,g56
n14,g56,g18
n15,g49,g51
n16,g40,g80
n17,g69,g63
n18,g61,g8
n19,g87,g33
n20,g14,g15
n21,g76,g15
n22,g7,g35
n23,g17,g7
n24,g54,g24
n25,g4,g29
n26,g64,g92
n27,g43,g32
n28,g89,g36
n29,g93,g52
n30,g13,g22
n31,g51,g63
n32,g42,g44
n33,g71,g32
n34,g43,g81
n35,g24,g78
n36,g74,g41
n37,g99,g21
n38,g57,g19
n39,g35,g60
n40,g32,g76
n41,g78,g68
n42,g56,g32
n43,g34,g79
n44,g62,g84
n45,g61,g43
n46,g89,g95
n47,g50,g68
n48,g13,g44
n49,g49,g83
