n70,g66,g0
n65,g88,g12
n6,g93,g62
n35,g43,g87
n4,g50,g76
n32,g88,g38
n72,g22,g17
n74,g83,g12
n26,g2,g55
n21,g23,g88
n60,g86,g41
n20,g68,g47
n73,g64,g93
n51,g24,g81
n69,g87,g48
n71,g0,g80
n28,g31,g86
n77,g71,g85
n14,g48,g19
n45,g73,g6
n39,g95,g85
n5,g75,g36
n23,g5,g37
n24,g72,g76
n54,g14,g18
n16,g50,g20
n17,g46,g99
n18,g44,g35
n63,g40,g46
n9,g53,g21
n25,g50,g80
n30,g7,g18
n31,g55,g54
n10,g80,g97
n43,g8,g48
n68,g14,g20
n34,g12,g50
n8,g98,g2
n79,g20,g19
n53,g31,g4
n55,g82,g25
n38,g9,g30
n33,g53,g94
n62,g50,g82
n11,g67,g35
n27,g71,g23
n50,g99,g25
n44,g90,g43
n12,g95,g56
n67,g77,g66
n75,g4,g5
n0,g27,g97
n22,g58,g89
n58,g4,g68
n36,g30,g35
n42,g46,g17
n61,g15,g1
n78,g42,g87
n3,g24,g15
n29,g11,g99
n47,g40,g61
n49,g33,g72
n52,g97,g38
n59,g71,g63
n57,g33,g73
n66,g7,g27
n37,g53,g99
n13,g52,g75
n40,g71,g9
n19,g57,g89
n46,g70,g92
n7,g30,g81
n15,g88,g32
n48,g61,g58
n41,g35,g57
n76,g37,g92
n64,g24,g54
n56,g36,g48
n2,g64,g19
n1,g77,g91
