n0,g85,g27
n1,g17,g28
n2,g72,g19
n3,g16,g21
n4,g4,g59
n5,g66,g98
n6,g91,g75
n7,g33,g45
n8,g36,g11
n9,g94,g61
n10,g10,g36
n11,g84,g79
n12,g10,g69
n13,g96,g24
n14,g57,g43
n15,g97,g5
n16,g26,g73
n17,g67,g41
n18,g65,g57
n19,g65,g42
n20,g51,g73
n21,g9,g94
n22,g26,g66
n23,g54,g43
n24,g70,g91
n25,g47,g66
n26,g5,g61
n27,g58,g59
n28,g84,g28
n29,g39,g34
n30,g68,g51
n31,g92,g24
n32,g40,g52
n33,g45,g60
n34,g29,g62
n35,g23,g66
n36,g98,g77
n37,g75,g32
n38,g88,g35
n39,g90,g71
n40,g52,g47
n41,g61,g91
n42,g31,g77
n43,g77,g57
n44,g31,g0
n45,g28,g7
n46,g96,g7
n47,g42,g6
n48,g57,g36
n49,g15,g5
n50,g14,g56
n51,g14,g42
n52,g82,g46
n53,g68,g42
n54,g38,g35
n55,g41,g32
n56,g95,g20
n57,g77,g59
n58,g57,g2
n59,g99,g29
n60,g24,g90
n61,g94,g34
