n0,g37,g19
n1,g29,g45
n2,g61,g46
n3,g58,g34
n4,g96,g64
n5,g8,g26
n6,g47,g33
n7,g76,g56
n8,g40,g28
n9,g36,g59
n10,g17,g48
n11,g38,g65
n12,g60,g33
n13,g54,g49
n14,g65,g90
n15,g28,g33
n16,g58,g10
n17,g5,g27
n18,g14,g0
n19,g85,g50
n20,g39,g57
n21,g55,g89
n22,g39,g44
n23,g14,g50
n24,g18,g16
n25,g46,g28
n26,g77,g88
n27,g7,g49
n28,g40,g85
n29,g84,g95
n30,g91,g68
n31,g99,g95
n32,g17,g35
n33,g39,g4
n34,g87,g60
n35,g13,g29
n36,g41,g67
n37,g99,g50
n38,g45,g92
n39,g1,g35
n40,g23,g41
n41,g78,g89
n42,g84,g23
n43,g32,g42
n44,g40,g23
n45,g74,g70
n46,g65,g1
n47,g54,g87
n48,g36,g15
n49,g91,g99
n50,g50,g28
