n0,g5,g61
n1,g34,g79
n2,g56,g49
n3,g45,g6
n4,g58,g25
n5,g65,g21
n6,g67,g65
n7,g30,g52
n8,g68,g51
n9,g0,g36
n10,g81,g59
n11,g57,g22
n12,g52,g83
n13,g48,g91
n14,g18,g93
n15,g81,g35
n16,g71,g45
n17,g60,g89
n18,g64,g80
n19,g35,g79
n20,g2,g92
n21,g96,g68
n22,g14,g20
n23,g69,g23
n24,g56,g68
n25,g51,g73
n26,g9,g49
n27,g42,g23
n28,g86,g22
n29,g4,g6
n30,g11,g69
n31,g51,g47
n32,g31,g35
n33,g54,g46
n34,g86,g54
n35,g31,g73
n36,g29,g66
n37,g83,g2
n38,g71,g63
n39,g80,g95
n40,g61,g80
n41,g34,g55
n42,g88,g17
n43,g46,g94
n44,g80,g20
n45,g18,g79
n46,g83,g1
n47,g39,g78
n48,g11,g80
n49,g26,g0
n50,g4,g23
