n0,g79,g26
n1,g60,g36
n2,g93,g24
n3,g89,g62
n4,g11,g55
n5,g50,g10
n6,g27,g29
n7,g68,g60
n8,g94,g1
n9,g48,g53
n10,g31,g71
n11,g0,g37
n12,g49,g46
n13,g31,g60
n14,g10,g62
n15,g89,g3
n16,g83,g76
n17,g4,g55
n18,g15,g42
n19,g83,g87
n20,g11,g19
n21,g21,g31
n22,g80,g20
n23,g8,g96
n24,g2,g69
n25,g78,g69
n26,g90,g19
n27,g48,g90
n28,g13,g44
n29,g3,g87
n30,g5,g42
n31,g25,g42
n32,g70,g93
n33,g7,g60
n34,g90,g78
n35,g63,g15
n36,g53,g32
n37,g10,g85
n38,g52,g3
n39,g37,g17
n40,g23,g12
n41,g59,g41
n42,g96,g18
n43,g27,g83
n44,g41,g5
n45,g99,g28
n46,g14,g55
n47,g37,g68
n48,g18,g30
n49,g74,g23
n50,g71,g83
