n0,g84,g16
n1,g50,g28
n2,g5,g80
n3,g49,g54
n4,g23,g60
n5,g5,g60
n6,g50,g61
n7,g8,g67
n8,g0,g27
n9,g0,g71
n10,g41,g53
n11,g18,g2
n12,g31,g98
n13,g90,g94
n14,g1,g7
n15,g26,g87
n16,g89,g75
n17,g23,g75
n18,g35,g76
n19,g98,g42
n20,g0,g24
n21,g55,g97
n22,g53,g45
n23,g43,g97
n24,g64,g24
n25,g85,g4
n26,g80,g97
n27,g17,g40
n28,g78,g54
n29,g61,g73
n30,g94,g27
n31,g8,g56
n32,g72,g66
n33,g74,g1
n34,g86,g71
n35,g65,g89
n36,g4,g17
n37,g6,g93
n38,g90,g25
n39,g86,g21
n40,g9,g60
n41,g91,g12
n42,g91,g71
n43,g15,g75
n44,g66,g23
n45,g12,g52
n46,g57,g48
n47,g14,g48
n48,g75,g50
n49,g27,g89
n50,g85,g17
