n0,g26,g17
n1,g51,g50
n2,g7,g56
n3,g49,g23
n4,g52,g85
n5,g11,g32
n6,g32,g96
n7,g92,g41
n8,g55,g43
n9,g34,g87
n10,g18,g70
n11,g59,g82
n12,g7,g28
n13,g50,g10
n14,g75,g92
n15,g88,g57
n16,g87,g64
n17,g7,g73
n18,g60,g76
n19,g63,g69
n20,g22,g11
n21,g81,g0
n22,g99,g68
n23,g5,g12
n24,g80,g56
n25,g60,g68
n26,g76,g72
n27,g58,g24
n28,g82,g60
n29,g12,g69
n30,g8,g3
n31,g65,g77
n32,g39,g65
n33,g14,g85
n34,g98,g2
n35,g23,g46
n36,g74,g19
n37,g86,g83
n38,g21,g15
n39,g9,g31
n40,g98,g88
n41,g82,g77
n42,g0,g44
n43,g50,g80
n44,g6,g15
n45,g52,g29
n46,g72,g98
n47,g57,g45
n48,g2,g9
n49,g53,g15
n50,g0,g70
n51,g61,g33
n52,g44,g54
n53,g61,g11
n54,g42,g90
n55,g10,g79
n56,g1,g74
n57,g25,g11
n58,g16,g35
n59,g42,g50
n60,g49,g36
n61,g25,g24
n62,g43,g77
