n70,g11,g47
n6,g52,g13
n4,g29,g39
n22,g18,g35
n21,g21,g68
n60,g98,g42
n79,g97,g31
n74,g73,g77
n69,g0,g91
n28,g25,g16
n14,g31,g84
n45,g80,g84
n5,g13,g11
n23,g84,g87
n24,g92,g15
n17,g60,g32
n54,g36,g65
n77,g10,g26
n63,g75,g6
n9,g61,g19
n25,g95,g41
n10,g76,g11
n68,g25,g95
n34,g26,g59
n72,g7,g55
n73,g20,g63
n55,g4,g25
n44,g65,g63
n16,g34,g36
n80,g94,g36
n81,g54,g8
n75,g30,g1
n66,g40,g94
n47,g61,g37
n52,g31,g64
n59,g82,g71
n57,g63,g24
n71,g13,g50
n37,g64,g19
n31,g12,g54
n19,g58,g34
n46,g15,g32
n65,g91,g17
n85,g71,g45
n1,g70,g64
n84,g18,g84
n32,g93,g26
n26,g89,g33
n20,g90,g49
n53,g6,g29
n56,g78,g1
n76,g90,g48
n38,g6,g60
n13,g83,g42
n67,g49,g57
n41,g69,g78
n18,g95,g0
n11,g47,g98
n30,g13,g75
n35,g10,g46
n8,g15,g56
n83,g0,g92
n39,g43,g98
n33,g68,g85
n27,g59,g66
n50,g35,g66
n12,g72,g92
n82,g64,g7
n0,g93,g39
n43,g47,g7
n58,g70,g6
n36,g46,g86
n42,g30,g2
n61,g95,g98
n78,g10,g17
n3,g54,g11
n29,g65,g78
n49,g53,g10
n62,g7,g71
n40,g7,g65
n51,g88,g99
n7,g77,g55
n15,g22,g18
n48,g20,g39
n64,g50,g71
n2,g66,g11
