n0,g96,g95
n1,g40,g0
n2,g75,g94
n3,g39,g57
n4,g22,g4
n5,g20,g77
n6,g1,g49
n7,g84,g29
n8,g35,g82
n9,g12,g86
n10,g10,g19
n11,g13,g9
n12,g8,g46
n13,g46,g37
n14,g85,g14
n15,g83,g37
n16,g49,g59
n17,g41,g27
n18,g66,g99
n19,g23,g29
n20,g70,g39
n21,g11,g79
n22,g51,g87
n23,g75,g5
n24,g84,g73
n25,g97,g28
n26,g17,g70
n27,g79,g22
n28,g59,g64
n29,g3,g22
n30,g69,g21
n31,g62,g21
n32,g6,g73
n33,g19,g20
n34,g72,g10
n35,g17,g66
n36,g23,g24
n37,g37,g39
n38,g38,g55
n39,g60,g54
n40,g7,g44
n41,g67,g7
n42,g25,g38
n43,g77,g43
n44,g51,g18
n45,g67,g1
n46,g62,g54
n47,g8,g91
n48,g64,g84
n49,g78,g46
n50,g3,g38
n51,g66,g49
n52,g36,g81
n53,g11,g58
n54,g18,g63
n55,g46,g97
n56,g57,g10
n57,g77,g25
n58,g77,g73
n59,g32,g9
n60,g59,g78
