n0,g48,g39
n1,g51,g42
n2,g87,g35
n3,g84,g20
n4,g28,g14
n5,g29,g25
n6,g9,g73
n7,g7,g56
n8,g81,g35
n9,g43,g63
n10,g17,g82
n11,g66,g85
n12,g68,g5
n13,g50,g99
n14,g9,g23
n15,g21,g2
n16,g76,g83
n17,g91,g29
n18,g61,g37
n19,g39,g78
n20,g36,g62
n21,g71,g18
n22,g79,g15
n23,g56,g65
n24,g79,g98
n25,g58,g84
n26,g64,g16
n27,g41,g17
n28,g71,g48
n29,g3,g44
n30,g49,g24
n31,g96,g79
n32,g57,g5
n33,g4,g99
n34,g24,g11
n35,g36,g25
n36,g86,g65
n37,g44,g93
n38,g54,g33
n39,g67,g81
n40,g33,g46
n41,g96,g14
n42,g40,g99
n43,g57,g34
n44,g87,g36
n45,g73,g78
n46,g22,g38
n47,g71,g93
n48,g56,g89
n49,g21,g46
n50,g11,g68
n51,g90,g76
n52,g33,g7
n53,g23,g61
n54,g63,g55
n55,g16,g61
n56,g52,g69
n57,g79,g60
n58,g94,g50
n59,g65,g10
n60,g53,g91
