n0,g68,g23
n1,g65,g31
n2,g17,g35
n3,g46,g42
n4,g71,g48
n5,g60,g22
n6,g67,g57
n7,g15,g98
n8,g88,g36
n9,g0,g2
n10,g26,g1
n11,g72,g61
n12,g43,g49
n13,g70,g12
n14,g89,g60
n15,g13,g2
n16,g83,g42
n17,g12,g49
n18,g70,g11
n19,g4,g55
n20,g57,g4
n21,g95,g78
n22,g43,g52
n23,g39,g54
n24,g12,g52
n25,g63,g3
n26,g36,g81
n27,g67,g79
n28,g66,g68
n29,g21,g89
n30,g23,g70
n31,g14,g90
n32,g60,g66
n33,g20,g23
n34,g70,g58
n35,g49,g77
n36,g5,g29
n37,g4,g33
n38,g58,g9
n39,g74,g5
n40,g96,g77
n41,g23,g4
n42,g25,g4
n43,g32,g83
n44,g59,g58
n45,g81,g73
n46,g2,g55
n47,g43,g12
n48,g46,g65
n49,g1,g85
n50,g42,g21
n51,g96,g80
n52,g40,g64
n53,g2,g67
n54,g63,g56
n55,g9,g36
n56,g64,g44
n57,g17,g66
n58,g57,g82
n59,g63,g18
n60,g99,g35
