n0,g27,g99
n1,g22,g57
n2,g35,g7
n3,g31,g83
n4,g97,g81
n5,g0,g3
n6,g18,g6
n7,g64,g56
n8,g46,g19
n9,g58,g50
n10,g90,g89
n11,g1,g10
n12,g10,g63
n13,g81,g72
n14,g35,g38
n15,g44,g26
n16,g86,g68
n17,g96,g86
n18,g23,g2
n19,g97,g26
n20,g74,g40
n21,g86,g37
n22,g82,g36
n23,g43,g10
n24,g66,g15
n25,g92,g18
n26,g60,g28
n27,g6,g66
n28,g47,g13
n29,g73,g37
n30,g9,g93
n31,g82,g97
n32,g80,g44
n33,g10,g9
n34,g38,g46
n35,g96,g81
n36,g57,g54
n37,g79,g9
n38,g5,g12
n39,g23,g73
n40,g95,g34
n41,g56,g45
n42,g1,g52
n43,g71,g20
n44,g41,g25
n45,g78,g91
n46,g2,g39
n47,g67,g60
n48,g55,g87
n49,g23,g49
n50,g95,g79
n51,g87,g26
n52,g68,g51
n53,g90,g65
n54,g19,g68
n55,g54,g33
n56,g14,g92
n57,g25,g79
n58,g12,g78
n59,g21,g22
n60,g34,g75
